Date,Open,High,Low,Close,Adj Close,Volume
2023-03-14,0.999129,1.000087,0.997562,0.999179,0.999179,7814525316
2023-03-15,0.999132,1.000780,0.997853,1.000184,1.000184,7297504595
2023-03-16,1.000089,1.000644,0.999061,0.999961,0.999961,5813165153
2023-03-17,1.000011,1.000877,0.998866,1.000045,1.000045,6804547128
2023-03-18,0.999888,1.000597,0.998405,0.999502,0.999502,4862447405
2023-03-19,0.999712,1.000480,0.998423,0.999845,0.999845,4030817576
2023-03-20,0.999953,1.000402,0.997390,0.997980,0.997980,6812088662
2023-03-21,0.997922,1.000075,0.996449,0.998526,0.998526,5061226074
2023-03-22,0.998590,0.999859,0.996966,0.999124,0.999124,6207409133
2023-03-23,0.999118,1.000041,0.997543,0.999037,0.999037,6139163965
2023-03-24,0.999183,1.000169,0.998318,0.999862,0.999862,5536710750
