Date,Open,High,Low,Close,Adj Close,Volume
2023-02-15,0.382364,0.401862,0.377248,0.401352,0.401352,1072284900
2023-02-16,0.401348,0.403642,0.385090,0.385157,0.385157,1194494182
2023-02-17,0.385107,0.399634,0.382881,0.395302,0.395302,969213569
2023-02-18,0.395302,0.396849,0.391883,0.394630,0.394630,499633442
2023-02-19,0.394597,0.397615,0.386187,0.386317,0.386317,727659069
2023-02-20,0.386378,0.407323,0.381749,0.398525,0.398525,1354318620
2023-02-21,0.398519,0.401435,0.388073,0.391905,0.391905,1103766687
2023-02-22,0.391908,0.396391,0.383926,0.395586,0.395586,1114714971
2023-02-23,0.395586,0.397463,0.386712,0.389130,0.389130,917426306
2023-02-24,0.389088,0.390547,0.374133,0.378477,0.378477,953355531
2023-02-25,0.378507,0.379419,0.372250,0.378085,0.378085,552223148
2023-02-26,0.378085,0.380606,0.375420,0.378041,0.378041,441815645
2023-02-27,0.378005,0.380042,0.372158,0.379115,0.379115,1049508853
2023-02-28,0.379121,0.382433,0.373027,0.377150,0.377150,1000693267
2023-03-01,0.377133,0.384246,0.373666,0.383879,0.383879,912485438
2023-03-02,0.383881,0.384199,0.374483,0.377580,0.377580,812536878
2023-03-03,0.377587,0.379156,0.359894,0.377671,0.377671,1204150691
2023-03-04,0.377671,0.379521,0.370274,0.373813,0.373813,556621575
2023-03-05,0.373819,0.377127,0.366796,0.367194,0.367194,505577640
2023-03-06,0.367176,0.373240,0.360997,0.370471,0.370471,1161608429
2023-03-07,0.370440,0.383995,0.368150,0.380548,0.380548,1479466647
2023-03-08,0.380556,0.399060,0.373760,0.389188,0.389188,1881889627
2023-03-09,0.389176,0.396378,0.366660,0.372130,0.372130,1727254553
2023-03-10,0.372094,0.374711,0.359882,0.370622,0.370622,1450894929
2023-03-11,0.370643,0.374701,0.362083,0.366832,0.366832,1051093584
2023-03-12,0.366827,0.373318,0.352473,0.373318,0.373318,1102164948
2023-03-13,0.373354,0.381001,0.358142,0.373786,0.373786,1694593960
2023-03-14,0.373790,0.387479,0.367318,0.374279,0.374279,1527899940
2023-03-15,0.374326,0.377221,0.358760,0.360558,0.360558,1062482118
2023-03-16,0.360636,0.367265,0.358537,0.366025,0.366025,692737535
2023-03-17,0.366015,0.381317,0.363593,0.380382,0.380382,1046497903
2023-03-18,0.380410,0.387869,0.373449,0.374433,0.374433,867351027
2023-03-19,0.374441,0.400006,0.374441,0.388465,0.388465,1189636323
2023-03-20,0.388374,0.392115,0.374033,0.374628,0.374628,1074222480
2023-03-21,0.374619,0.491367,0.374509,0.469710,0.469710,4178958939
2023-03-22,0.469651,0.474547,0.412934,0.422480,0.422480,3312385991
2023-03-23,0.422451,0.454085,0.415477,0.444850,0.444850,2161421825
2023-03-24,0.444856,0.444874,0.418034,0.425902,0.425902,1314887049
